Results: 	[0.5022]	
Results: 	[0.5022, 0.5037]	
Results: 	[0.5022, 0.5037, 0.503]	
Results: 	[0.5022, 0.5037, 0.503, 0.5059]	
Results: 	[0.5022, 0.5037, 0.503, 0.5059, 0.5042]	
Results: 	[0.5022, 0.5037, 0.503, 0.5059, 0.5042, 0.5032]	
Results: 	[0.5022, 0.5037, 0.503, 0.5059, 0.5042, 0.5032, 0.5025]	
Results: 	[0.5022, 0.5037, 0.503, 0.5059, 0.5042, 0.5032, 0.5025, 0.4994]	
Results: 	[0.5022, 0.5037, 0.503, 0.5059, 0.5042, 0.5032, 0.5025, 0.4994, 0.4993]	
Results: 	[0.5022, 0.5037, 0.503, 0.5059, 0.5042, 0.5032, 0.5025, 0.4994, 0.4993, 0.5027]	
Results: 	[0.5022, 0.5037, 0.503, 0.5059, 0.5042, 0.5032, 0.5025, 0.4994, 0.4993, 0.5027, 0.5009]	
Results: 	[0.5022, 0.5037, 0.503, 0.5059, 0.5042, 0.5032, 0.5025, 0.4994, 0.4993, 0.5027, 0.5009, 0.5027]	
Results: 	[0.5022, 0.5037, 0.503, 0.5059, 0.5042, 0.5032, 0.5025, 0.4994, 0.4993, 0.5027, 0.5009, 0.5027, 0.505]	
Results: 	[0.5022, 0.5037, 0.503, 0.5059, 0.5042, 0.5032, 0.5025, 0.4994, 0.4993, 0.5027, 0.5009, 0.5027, 0.505, 0.503]	
Results: 	[0.5022, 0.5037, 0.503, 0.5059, 0.5042, 0.5032, 0.5025, 0.4994, 0.4993, 0.5027, 0.5009, 0.5027, 0.505, 0.503, 0.5055]	
Results: 	[0.5022, 0.5037, 0.503, 0.5059, 0.5042, 0.5032, 0.5025, 0.4994, 0.4993, 0.5027, 0.5009, 0.5027, 0.505, 0.503, 0.5055, 0.5052]	
Results: 	[0.5022, 0.5037, 0.503, 0.5059, 0.5042, 0.5032, 0.5025, 0.4994, 0.4993, 0.5027, 0.5009, 0.5027, 0.505, 0.503, 0.5055, 0.5052, 0.4989]	
Results: 	[0.5022, 0.5037, 0.503, 0.5059, 0.5042, 0.5032, 0.5025, 0.4994, 0.4993, 0.5027, 0.5009, 0.5027, 0.505, 0.503, 0.5055, 0.5052, 0.4989, 0.5027]	
Results: 	[0.5022, 0.5037, 0.503, 0.5059, 0.5042, 0.5032, 0.5025, 0.4994, 0.4993, 0.5027, 0.5009, 0.5027, 0.505, 0.503, 0.5055, 0.5052, 0.4989, 0.5027, 0.5021]	
